,id,created_at,source,original_text,clean_text,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries,clean_tweet,word_length,sentiment,sentiment_polar
6899,1265942568631582722,Thu May 28 09:46:43 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ismailfahmi: Check point PSBB deket rumah saya, di Jl. ASELIH, Jagakarsa.

Yg ndak pake masker, dikasih peringatan terakhir. KTP difoto…",check point psbb deket rumah jl aselih jagakarsa tidak pakai masker dikasih peringatan ktp difoto,in,0,206,walreds,,,ismailfahmi,"ÜT: -6.2215807,106.8281377",,check point psbb deket rumah jl aselih jagakarsa tidak pake masker dikasih peringatan ktp difoto,15,1,12
6900,1265942566815453184,Thu May 28 09:46:42 +0000 2020,"<a href=""http://www.mediaindonesia.com"" rel=""nofollow"">micom</a>","Memasuki pekan ketujuh penerapan PSBB, kasus covid-19 di Jakarta hampir mencapai 7 ribu orang. Sebanyak 1.719 pasien covid-19 berhasil sembuh dan 514 orang meninggal dunia.  https://t.co/QK79CO2kNP",memasuki ketujuh penerapan psbb kasus covid jakarta hampir mencapai pasien covid berhasil sembuh meninggal dunia,in,4,0,mediaindonesia,False,,,Jakarta - Indonesia,,memasuki ketujuh penerapan psbb kasus covid jakarta hampir mencapai pasien covid berhasil sembuh meninggal dunia,15,1,10
6901,1265942550495420417,Thu May 28 09:46:38 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Update jumlah penderita Covid-19 di Indonesia , Hari Kamis 28 Mei 2020. Mari kita jaga kesehatan kita &amp; orang-orang disekitar kita dan Sobat Jak  Lebih baik kita #dirumahaja !

#bersatulawancovid19  #LAWANCOVID19 #COVID19 #corona #coronavirus #jaktv #jakarta #indonesia https://t.co/dvPxA6Ghwx",update penderita covid indonesia kamis mei mari jaga kesehatan amp disekitar sobat jak,in,0,419,JaktvCom,False,"dirumahaja, bersatulawancovid19, LAWANCOVID19, COVID19, corona, coronavirus, jaktv, jakarta, indonesia",,"Jakarta, Indonesia",,update penderita covid indonesia kamis mei mari jaga kesehatan amp disekitar sobat jak,22,1,9
6902,1265942540383027200,Thu May 28 09:46:36 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Menko Perekonomian Airlangga Hartarto menegaskan, belum ada rencana pemerintah untuk membuka kegiatan operasional pusat perbelanjaan atau mal di DKI Jakarta pada 5 Juni 2020, karena pemerintah masih akan mengevaluasi efektivitas penerapan PSBB di Ibu Kota. #SingFMUpdate",menko perekonomian airlangga hartarto menegaskan rencana pemerintah membuka operasional pusat perbelanjaan mal dki jakarta pemerintah mengevaluasi efektivitas penerapan psbb ibu kota,in,0,0,OfficialSINGFM,,SingFMUpdate,,"Batam, Indonesia",,menko perekonomian airlangga hartarto menegaskan rencana pemerintah membuka operasional pusat perbelanjaan mal dki jakarta pemerintah mengevaluasi efektivitas penerapan psbb ibu kota,22,1,10
6903,1265942535001661440,Thu May 28 09:46:35 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Sonnymumbunan: New Zealand menjalankan PSBB dengan serius, sistematis, berhasil atasi pandemi.

Perdana Menteri Jacinda Ardern adalah s…",new zealand menjalankan psbb serius sistematis berhasil atasi pandemi perdana menteri jacinda ardern s,in,0,1313,Ajeengt,,,Sonnymumbunan,Indonesia,,new zealand menjalankan psbb serius sistematis berhasil atasi pandemi perdana menteri jacinda ardern s,14,-1,-14
6904,1265942531407147008,Thu May 28 09:46:34 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Covid19Update24: Indonesia #COVID19 growth rate is fastest in Asean Region, not looking to slow down anytime soon, will beat Singapore…",Tingkat pertumbuhan indonesia tercepat di kawasan asean yang tidak ingin melambat dalam waktu dekat akan mengalahkan singapura,en,0,118,alrasyidlathif,,COVID19,Covid19Update24,"Galek-Yogya-Jaksel, Indonesia",,indonesia growth rate is fastest in asean region not looking to slow down anytime soon will beat singapore,19,-1,-2
6905,1265942521122717696,Thu May 28 09:46:31 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BREAKING NEWS: Meningkat 687, Kasus Positif Corona di RI Kini 24.538 Sejumlah pihak menilai belum saatnya pelonggaran PSBB dilakukan. Menurutmu? #kumparanNews https://t.co/h2oS5I7c5g #Tenanguntukmenang #THRkumparan
#THRHarbolnash",breaking news meningkat kasus positif corona ri kini menilai pelonggaran psbb menurutmu,in,0,0,nadinadani,True,"kumparanNews, Tenanguntukmenang, THRkumparan, THRHarbolnash",,jakarta,,breaking news meningkat kasus positif corona ri kini menilai pelonggaran psbb menurutmu,16,1,4
6906,1265942496028135424,Thu May 28 09:46:25 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@qorygore Mao new normal kek, mao psbb lagi kek hidup klean gk akan normal kalo hanya bergantung dengan kasur @brobrogorebisanormallagi @bacotsantuy",new normal psbb klean gk normal bergantung kasur,in,0,0,Bansoer_ajjh,,,"qorygore, bacotsantuy","Jakarta Barat, DKI Jakarta",,mao new normal kek mao psbb kek klean gk normal kalo bergantung kasur,8,1,2
6907,1265942479288729601,Thu May 28 09:46:21 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @sintakayaknyaa: negara lain cabut aturan PSBB karena keadaan udah mulai membaik.
ini Indonesia mau cabut aturan PSBB karena bingung har…",negara pergi aturan psbb keadaan membaik indonesia pergi aturan psbb bingung har,in,0,1797,svnflcwer_,,,sintakayaknyaa,Bumi,,negara cabut aturan psbb keadaan udah membaik indonesia cabut aturan psbb bingung har,12,1,11
6908,1265942472032583682,Thu May 28 09:46:20 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Covid19Update24: Indonesia #COVID19 growth rate is fastest in Asean Region, not looking to slow down anytime soon, will beat Singapore…",Tingkat pertumbuhan indonesia tercepat di kawasan asean yang tidak ingin melambat dalam waktu dekat akan mengalahkan singapura,en,0,118,OffsideMe,,COVID19,Covid19Update24,In Your Mind,,indonesia growth rate is fastest in asean region not looking to slow down anytime soon will beat singapore,19,-1,-2
6909,1265942460724699137,Thu May 28 09:46:17 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@bapenda_jabar saya mau tanya,kendaraan roda dua saya nopol T 6789 PD dan klw mau mutasi harus cabut berkas di samsat karawang ya?apakah harus bawa kendaraannya juga utk check fisik?apakah aman di check point PSBB keberangkatan dan kepulangan bila alasan saya mau urus mutasi?",kendaraan roda nopol t mutasi pergi berkas samsat karawang bawa kendaraannya check fisik aman check point psbb keberangkatan kepulangan alasan urus mutasi,in,0,0,Bramfanggi,,,bapenda_jabar,"ÜT: -6.264696,106.7971","[[105.099716, -6.9997], [106.7778, -6.9997], [106.7778, -5.875858], [105.099716, -5.875858]]",jabar kendaraan roda nopol t pd klw mutasi cabut berkas samsat karawang bawa kendaraannya utk check fisik aman check point psbb keberangkatan kepulangan alasan urus mutasi,23,-1,-5
6910,1265942428940333056,Thu May 28 09:46:09 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @HANMAS19: Memang membingungkan. Berita pertama mau buka mall di bekasi. 
Lha beredar vido di MRT Mau perketat PSBB?

Dimana sambunganny…",memang membingungkan berita buka mall bekasi lha beredar vido mrt perketat psbb sambunganny,in,0,4,HANMAS19,,,HANMAS19,Indonesia,,memang membingungkan berita buka mall bekasi lha beredar vido mmau perketat psbb sambunganny,13,1,1
6911,1265942378101137408,Thu May 28 09:45:57 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@AlterBaseRated psbb mongki membahayakan sekitar kaw,psbb mongki membahayakan kaw,in,0,0,goodboeeeh,,,AlterBaseRated,,,psbb mongki membahayakan kaw,4,-1,-5
6912,1265942371285385218,Thu May 28 09:45:56 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JADI ORANG GAUSAH NYUSAHIN NAPA. AWAS AJA YA KALAU SAMPE PSBB DI TRK DI PERPANJANG. AKU GABISA BALEK JOGJA. ANJING KALIAN. GOBLOK GA PUNYA OTAK. GA PUNYA LOGIKA. TAHAN DIRI DIRUMAH AJA BISA GA SIH. HEI!!!,gausah nyusahin awas psbb trk perpanjang gabisa balek jogja anjing bodoh ga otak ga logika tahan dirumah ga sih hei,in,0,0,___mihel,,,,"Yogyakarta, Indonesia",,gausah nyusahin napa awas aja sampe psbb trk perpanjang gabisa balek jogja anjing goblok ga otak ga logika tahan dirumah aja ga sih hei,20,-1,-6
6913,1265942368592687105,Thu May 28 09:45:55 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @cintada17: #DisiplinProtokolNewNormal 
SEORANG PRIA MENGAMUK KEPADA SATPOL PP, SAAT MENGETAHUI ISTRINYA TERJARING SATGAS PSBB karena ti…",pria mengamuk satpol pulang pergi istrinya terjaring satgas psbb ti,in,0,401,woelannnn,,DisiplinProtokolNewNormal,cintada17,❤ anakku,,pria mengamuk satpol pp istrinya terjaring satgas psbb ti,11,1,5
6914,1265942360795394049,Thu May 28 09:45:53 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Hoyong liburan ka venetian aduh psbb kneh,hoyong liburan kakak venetian aduh psbb kneh,in,0,0,Qpowjah_,,,,40239,,hoyong liburan ka venetian aduh psbb kneh,7,1,4
6915,1265942342747316225,Thu May 28 09:45:49 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Covid19Update24: Indonesia #COVID19 growth rate is fastest in Asean Region, not looking to slow down anytime soon, will beat Singapore…",Tingkat pertumbuhan indonesia tercepat di kawasan asean yang tidak ingin melambat dalam waktu dekat akan mengalahkan singapura,en,0,118,mouldie_sep,,COVID19,Covid19Update24,Bekasi,,indonesia growth rate is fastest in asean region not looking to slow down anytime soon will beat singapore,19,-1,-2
6916,1265942320924385280,Thu May 28 09:45:44 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Lagi psbb gini enak nya ngapain ya? Bakar rumah kaya nya rame,psbb gini enak nya sedang apa bakar rumah kaya nya ramai,in,3,0,amrizalyl,,,,"subang, sumedang, bandung",,psbb gini enak nya ngapain bakar rumah kaya nya rame,11,1,11
6917,1265942319649325056,Thu May 28 09:45:43 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ekowboy2: Jan‐feb
Mahfud masih goyang tiktok
Anies berjuang sendiri lawan corona

Maret-april
Luhut sambut TKA cina
Anies tutup sekolah…",jan feb mahfud goyang tiktok anies berjuang lawan corona maret april luhut sambut tka cina anies tutup sekolah,in,0,2396,yadimul32323618,,,ekowboy2,,,jan feb mahfud goyang tiktok anies berjuang lawan corona maret april luhut sambut tka cina anies tutup sekolah,18,1,4
6918,1265942294575763456,Thu May 28 09:45:37 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @KemenkesRI: Update situasi terkini perkembangan #COVID19 di Indonesia (28/5)
 
(Sebuah utas)

#BersatuLawanCovid19 #dirumahaja #JagaJar…",update situasi terkini perkembangan indonesia utas,in,0,196,nirmalaaulia14,,"COVID19, BersatuLawanCovid19, dirumahaja",KemenkesRI,"Karawang, Jawa Barat",,update situasi terkini perkembangan indonesia utas,10,1,9
6919,1265942288603086848,Thu May 28 09:45:36 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@visualkke Wkkwkwkwk ngakak pas bagian se almamater mmg dunia sempit bgt, ayo ketemuu (abis psbb))🤧",wkkwkwkwk tertawa pas bagian almamater mmg dunia sempit banget ayo ketemuu habis psbb,in,0,0,peachesNgravy_,,,visualkke,,,wkkwkwkwk ngakak pas bagian almamater mmg dunia sempit bgt ayo ketemuu abis psbb,13,1,9
6920,1265942260102778880,Thu May 28 09:45:29 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @CNNIndonesia: Pemerintah: PSBB Ibarat Gas, New Normal Remnya https://t.co/T0jBfmAuZa",pemerintah psbb gas new normal remnya,in,0,47,arinadinahanifa,False,,CNNIndonesia,Indonesia,,pemerintah psbb gas new normal remnya,6,-1,-8
6921,1265942245066317824,Thu May 28 09:45:25 +0000 2020,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Kegiatan Video Conference Penetapan Rencana Pasca PSBB Tahap II

Bahwa Kepala Kejaksaan Negeri Pesisir Selatan Ibu Donna Rumiris Sitorus, SH,Hum mengikuti kegiatan Video Conference Penetapan Rencana Pasca PSBB… https://t.co/vOVhLxKASC",video conference penetapan rencana pasca psbb tahap ii kepala kejaksaan negeri pesisir selatan ibu donna rumiris sitorus sh rumah mengikuti video conference penetapan rencana pasca psbb,in,0,0,knpessel,False,,,"Sumatera Barat, Indonesia",,video conference penetapan rencana pasca psbb tahap ii kepala kejaksaan negeri pesisir selatan ibu donna rumiris sitorus sh hum mengikuti video conference penetapan rencana pasca psbb,26,1,16
6922,1265942230750990338,Thu May 28 09:45:22 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Covid19Update24: Indonesia #COVID19 growth rate is fastest in Asean Region, not looking to slow down anytime soon, will beat Singapore…",Tingkat pertumbuhan indonesia tercepat di kawasan asean yang tidak ingin melambat dalam waktu dekat akan mengalahkan singapura,en,0,118,tjapek,,COVID19,Covid19Update24,"Jakarta, ID",,indonesia growth rate is fastest in asean region not looking to slow down anytime soon will beat singapore,19,-1,-2
6923,1265942191643320322,Thu May 28 09:45:13 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @TMCPoldaMetro: 16.35 Giat PSBB di Check Point Pasar Jumat memberikan teguran tertulis kpd pengendara yg tidak tertib lalin dan melangga…,giat psbb check point pasar jumat teguran tertulis pengendara tidak tertib lalin melangga,in,0,2,ahmadraflyz,,,TMCPoldaMetro,"Jatinegara , Jaktim",,giat psbb check point pasar jumat teguran tertulis kpd pengendara tidak tertib lalin melangga,13,1,2
6924,1265942187864289281,Thu May 28 09:45:12 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@nissspp Tetap mengikuti aturan PSBB 

@CommuterLine 
@KemenBUMN @erickthohir",mengikuti aturan psbb,in,0,0,velovaleey,,,"nissspp, CommuterLine, KemenBUMN, erickthohir",,,mengikuti aturan psbb,3,1,7
6925,1265942173968502791,Thu May 28 09:45:08 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Covid19Update24: Indonesia #COVID19 growth rate is fastest in Asean Region, not looking to slow down anytime soon, will beat Singapore…",Tingkat pertumbuhan indonesia tercepat di kawasan asean yang tidak ingin melambat dalam waktu dekat akan mengalahkan singapura,en,0,118,fikriruzelan_,,COVID19,Covid19Update24,"Kemaman, Terengganu",,indonesia growth rate is fastest in asean region not looking to slow down anytime soon will beat singapore,19,-1,-2
6926,1265942169690374145,Thu May 28 09:45:07 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @KemenkesRI: Update situasi terkini perkembangan #COVID19 di Indonesia (28/5)
 
(Sebuah utas)

#BersatuLawanCovid19 #dirumahaja #JagaJar…",update situasi terkini perkembangan indonesia utas,in,0,85,nurjanahtiap,,"COVID19, BersatuLawanCovid19, dirumahaja",KemenkesRI,Indonesia,,update situasi terkini perkembangan indonesia utas,10,1,9
6927,1265942122445725697,Thu May 28 09:44:56 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @KawalCOVID19: Indonesia mengumumkan 687 kasus baru #COVID19 pada tgl 28 Mei 2020.

Total: 24.538
Dirawat: 16.802 (+481)
Sembuh: 6.240 (…",indonesia mengumumkan kasus tanggal mei total dirawat sembuh,in,0,85,AlvinFaizBM1,,COVID19,KawalCOVID19,Kota Pangkal Pinang,,indonesia mengumumkan kasus tgl mei total dirawat sembuh,9,1,6
6928,1265942102887694336,Thu May 28 09:44:52 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @KemenkesRI: Update situasi terkini perkembangan #COVID19 di Indonesia (28/5)
 
(Sebuah utas)

#BersatuLawanCovid19 #dirumahaja #JagaJar…",update situasi terkini perkembangan indonesia utas,in,0,196,mulyatikaral,,"COVID19, BersatuLawanCovid19, dirumahaja",KemenkesRI,,,update situasi terkini perkembangan indonesia utas,10,1,9
6929,1265942079307280384,Thu May 28 09:44:46 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @nissspp: PT Kereta Commuter Indonesia (KCI) kembali mengoperasikan kereta rel listrik ( KRL) Commuter Line dengan jadwal operasional ya…,pt kereta commuter indonesia kci mengoperasikan kereta rel listrik krl commuter line jadwal operasional,in,0,115,velovaleey,,,nissspp,,,pt kereta commuter indonesia kci mengoperasikan kereta rel listrik krl commuter line jadwal operasional,14,-1,-7
6930,1265942059468251136,Thu May 28 09:44:41 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Wacana mengenai pelonggaran PSBB ketika Indonesia sedang bergelut melandaikan lengkung #COVID19 dgn kapasiti fasiliti kesihatan jadi tumpuan ketika pemerintah republik itu berusaha menerapkan normal baharu. Apakah risiko dan impaknya? Diskusinya 9pm ini @kamarulbahrin @501Awani https://t.co/vqY2D1vGGm,wacana pelonggaran psbb indonesia bergelut melandaikan lengkung kapasiti fasiliti kesihatan tumpuan pemerintah republik berusaha menerapkan normal baharu risiko impaknya diskusinya pm,in,0,118,AgendaAWANI,False,COVID19,"kamarulbahrin, 501Awani",,,wacana pelonggaran psbb indonesia bergelut melandaikan lengkung dgn kapasiti fasiliti kesihatan tumpuan pemerintah republik berusaha menerapkan normal baharu risiko impaknya diskusinya,22,-1,-1
6931,1265942041801846784,Thu May 28 09:44:37 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @KemenkesRI: Update situasi terkini perkembangan #COVID19 di Indonesia (28/5)
 
(Sebuah utas)

#BersatuLawanCovid19 #dirumahaja #JagaJar…",update situasi terkini perkembangan indonesia utas,in,0,196,CQJiao,,"COVID19, BersatuLawanCovid19, dirumahaja",KemenkesRI,,,update situasi terkini perkembangan indonesia utas,10,1,9
